Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2]
1629.1481737,0.233473149007674,0.0003464069790238,-0.0039693945455535,0,4998212.91611098,1731.41583678805,1.41754316975579,-0.0372866990344195,2886.77786694107,0.0057023892781945,914.988462287933,24.9971542358398,7.1600152249806e-06,-51.6942634060979,35.7697434551428,0.411678669487636,0.0001684268441735,-0.0072733959635679,0,14972996.7998868,2521.85459882528,0.942461088531472,-0.003661183514244,5937.29583254382,0.0042525830412993,782.09035321977,24.9971542358398,4.63464480289592e-06,-132.557686986402,69.3728098872775,0.641333762383691,0.0001324223038188,-0.0164671716372988,0,24948598.5756302,3303.75090043574,0.599378399666551,0.016138666705287,7551.59796470724,0.0043060244970736,728.953426188379,24.9971542358398,4.19276398731059e-06,-205.91904694587,104.577180737138,0.863142414242104,0.0001093023452249,-0.0292416576553071,0,34922718.6087992,3817.13504557146,0.438218074122168,0.0499340325136223,9148.93452599105,0.0059106157211879,704.526119554575,24.9971542358398,3.5190273750526e-06,-278.626148976386,122.864528797145,1.06855329186516,9.84535848046684e-05,-0.0316714301665679,0,44898342.6183585,4420.40278256561,0.328575237217202,0.059991512937929,10157.0704813237,0.0100678390868426,696.220974630862,24.9971542358398,2.91210367051941e-06,-354.01066506654,130.714805635882,1.32436492179212,8.78126418623512e-05,-0.0268051484459666,0,54874011.6296216,4818.63193078246,0.264337393713616,0.0571389658194892,11387.8819585855,0.0078456655885254,673.380953626944,24.9971542358398,2.92522011551859e-06,-418.485338412225,160.483038496754,,,,0,64851093.7938228,,,,,,
1634.1883924,0.233148886708184,0.0003465017156806,-0.003970908818974,0,4998212.90659391,1731.88934747185,1.41755530821482,-0.0374016954147064,2885.98859614797,0.0056399698288131,915.1569143923,25.0037670135498,7.25475188174761e-06,-51.7037804741412,36.2432541389446,0.411676052855774,0.0001684196780874,-0.0075236854715013,0,14972997.0100063,2521.74733642998,0.942552087270345,-0.0036967721661695,5937.5484584445,0.0040901257431236,780.850647989474,25.0037670135498,4.62747871684098e-06,-132.347567455843,69.2655474919729,0.641202267052088,0.0001324173301768,-0.0165609962997109,0,24948598.9621695,3303.62686622242,0.599280824429682,0.0162376354071343,7551.88160541186,0.0037917548894878,727.585077122524,25.0037670135498,4.18779034530646e-06,-205.53250766173,104.453146523818,0.863058880623211,0.0001093642357179,-0.0298923443841123,0,34922719.5654095,3819.29653446164,0.438702748181908,0.0497940100311303,9143.75703753315,0.0057246800652776,702.1072618377,25.0037670135498,3.58091786804146e-06,-277.669538579881,125.02601768732,1.06809450251895,9.84609529885799e-05,-0.0312621691012203,0,44898338.218457,4420.73316859285,0.328712242090122,0.0602321315392773,10156.3103915517,0.0090303218439589,704.874114309748,25.0037670135498,2.91947185443091e-06,-358.410566598177,131.045191663118,1.32463139457408,8.79382340435681e-05,-0.0278268874951416,0,54874014.7051521,4825.52394805186,0.264207536034986,0.0574425339746298,11371.617941572,0.0076684187997979,668.43214553195,25.0037670135498,3.05081229673547e-06,-415.409807957709,167.375055766155,,,,0,64851110.5021824,,,,,,
1639.2362409,0.233178483606869,0.0003465064172559,-0.0039719635560364,0,4998212.82845807,1731.91281987193,1.41752254992604,-0.037368660672053,2885.94943758639,0.0055999169581437,916.539918754343,25.0008316040039,7.25945345710939e-06,-51.7819163138047,36.2667265390292,0.41178548130866,0.0001684496113097,-0.0072916998352389,0,14972996.6196516,2522.19546072214,0.942399555030558,-0.0036722370533884,5936.4933657301,0.0041055800281493,783.153741095401,25.0008316040039,4.65741193909263e-06,-132.73792221956,69.7136717841386,0.641022781233452,0.000132400791595,-0.0164514721361227,0,24948598.6613104,3303.21421194469,0.599192446805424,0.0163658470125773,7552.82493369467,0.0036010570472496,728.65011827454,25.0008316040039,4.17125176354585e-06,-205.83336674422,104.040492246089,0.863019296790726,0.000109464401031,-0.0287855677004348,0,34922717.8449683,3822.79439127631,0.43842170883706,0.0499291714126094,9135.39004992332,0.005996409616614,706.457520394347,25.0008316040039,3.68108318120371e-06,-279.389979816973,128.523874501997,1.06791851842467,9.87756108721652e-05,-0.0315415458182211,0,44898342.5360926,4434.86121115026,0.328847213680839,0.0597761970887667,10123.9566242136,0.0103130800444094,696.382764275372,25.0008316040039,3.23412973801623e-06,-354.092930987477,145.173234220531,1.32464548565234,8.81440911392396e-05,-0.0303162813020494,0,54874019.0181272,4836.82053351017,0.26433756361259,0.0572231211919689,11345.0599702743,0.0077698804123639,661.492176409608,25.0008316040039,3.25666939240693e-06,-411.096832796931,178.671641224466,,,,0,64851079.6625914,,,,,,
1644.2957976,0.233392014813979,0.0003465414684147,-0.0036890202134723,0,4998212.68438668,1732.08796309681,1.41746263606473,-0.0373985991379184,2885.65753638189,0.0059935156496284,919.089982405398,25.0037441253662,7.29450461591495e-06,-51.9259877065197,36.4418697639114,0.411844097969439,0.0001685439641001,-0.0072249043292477,0,14972996.7264406,2523.60822273318,0.942470488629671,-0.0038740972419406,5933.17005054936,0.0045820832201332,782.523685674742,25.0037441253662,4.75176472953775e-06,-132.63113316521,71.1264337951784,0.64124520390449,0.0001324106431615,-0.0164781931925083,0,24948599.0992279,3303.46005270897,0.599193807832966,0.0162821186646298,7552.26299127458,0.0039906718840196,727.099890242815,25.0037441253662,4.1811033300678e-06,-205.395449221134,104.286333010371,0.863000092938069,0.0001093432216674,-0.0290272580167684,0,34922718.7756608,3818.5625803161,0.438446763846135,0.0499219328322476,9145.51432407581,0.0058453507008207,704.104198020803,25.0037441253662,3.55990381756105e-06,-278.45928735286,124.292063541784,1.06763353088229,9.84753359159297e-05,-0.0315912966453497,0,44898339.6740816,4421.3790814727,0.328421240006577,0.0604165867554022,10154.8270000695,0.0091933021114204,702.011385851105,25.0037441253662,2.93385478178076e-06,-356.954941958189,131.691104542969,1.32428045268842,8.78403824352481e-05,-0.0272882266234505,0,54874013.1558404,4820.15430136585,0.264446350190208,0.0574378263297258,11384.2855902541,0.0076290289644551,670.925128899718,25.0037441253662,2.95296068841541e-06,-416.959119655192,162.005409080145,,,,0,64851129.7758152,,,,,,
1649.3527999,0.233314505073369,0.0003464978718173,-0.0037262507614263,0,4998212.71795254,1731.87006966097,1.4175133713604,-0.0373731924213071,2886.02061177198,0.0058015217593243,918.495866629667,24.9876232147217,7.25090801847095e-06,-51.892421843484,36.2239763280709,0.411769535003943,0.0001684865139962,-0.0071034924981228,0,14972996.5110423,2522.74798622339,0.942403223998018,-0.0037714375603117,5935.19312781502,0.0039874631858521,783.794536075927,24.9876232147217,4.69431462560841e-06,-132.846531538293,70.2661972853898,0.641027301412079,0.0001323358574481,-0.0162274697150903,0,24948598.4022678,3301.59416169456,0.599093054610453,0.0164607159335032,7556.53093033784,0.0038842454134485,729.56712927036,24.9876232147217,4.10631761668285e-06,-206.092409398407,102.420441995958,0.863104183767432,0.0001093635075312,-0.029298091631209,0,34922718.2463304,3819.27095994284,0.438679879838846,0.0496827513555615,9143.81792038475,0.0054878895673508,705.44264758357,24.9876232147217,3.5801896813483e-06,-278.988617688417,125.000443168525,1.06812709330884,9.87216882710991e-05,-0.0327756261392139,0,44898344.4898334,4432.44036861376,0.328499568261939,0.0596343664923714,10129.4864128934,0.0093280526322953,692.54040725554,24.9876232147217,3.18020713695018e-06,-352.139190129936,142.752391684025,1.32464447251204,8.8145981372987e-05,-0.0250919082848568,0,54874007.3780281,4836.92323220482,0.264342344555615,0.0567984868203265,11344.8166827768,0.0073322425866975,680.222154017606,24.9876232147217,3.25855962615432e-06,-422.736931875348,178.774339919113,,,,0,64851082.6222299,,,,,,
1654.4024977,0.233239215454051,0.0003464854512733,-0.0039089989714184,0,4998212.90250128,1731.80805308354,1.41754506134388,-0.0373365137999485,2886.12406761927,0.0057415406285608,915.229353910312,24.9973049163818,7.2384874744902e-06,-51.7078731022775,36.1619597506362,0.411697178697963,0.0001685118406271,-0.0071782405627999,0,14972996.6008329,2523.12721691092,0.942530045476364,-0.0040004931648138,5934.30109289712,0.005220191324376,783.264771165699,24.9973049163818,4.71964125655044e-06,-132.756740875542,70.6454279729114,0.641226196593638,0.0001324012864287,-0.0167055828987752,0,24948599.1175551,3303.22661776047,0.599210944374499,0.0161724823933158,7552.79670592807,0.0039839060819432,727.035011945441,24.9973049163818,4.17174659728603e-06,-205.377122018486,104.052898061866,0.863300958545292,0.0001093829930175,-0.0294768451421834,0,34922718.7918477,3819.95150576136,0.43839825952154,0.0497140222651085,9142.18904066616,0.0056696883782476,704.063268343359,24.9973049163818,3.59967516765578e-06,-278.443100474775,125.68098898704,1.06836642157972,9.87522988306028e-05,-0.030734640392217,0,44898338.8817773,4433.81417825095,0.32919520081239,0.0593274017169151,10126.3465442498,0.0104126037762133,703.569584219406,24.9973049163818,3.21081769645386e-06,-357.747246213257,144.126201321218,1.3244938344583,8.81152247005013e-05,-0.0269793534895305,0,54874011.2198178,4835.23582885207,0.264470267640423,0.0566035652561841,11348.7765979028,0.0076506573105989,674.040365268425,24.9973049163818,3.22780295366864e-06,-418.895142257214,177.086936566366,,,,0,64851071.7086723,,,,,,
1659.442598,0.233175553652939,0.0003464915042168,-0.0037919824892046,0,4998212.73334023,1731.83824837107,1.41750158008947,-0.0373566994800885,2886.07364922299,0.0054271043525445,918.223504423164,24.9865341186523,7.2445404180089e-06,-51.8770341482013,36.1921550381644,0.411666532667865,0.0001684736277626,-0.0074390269526873,0,14972997.0061638,2522.5551241072,0.94243588056787,-0.0038771375255509,5935.64709966969,0.0043579948197519,780.873318975978,24.9865341186523,4.6814283919827e-06,-132.351409995928,70.0733351691943,0.641021432473701,0.0001323817713973,-0.0164280711993147,0,24948598.6843819,3302.73968772056,0.599383607485923,0.0160658886169555,7553.91009989061,0.0046424249584547,728.568445396945,24.9865341186523,4.15223156586612e-06,-205.810295309871,103.565968021956,0.863300702571771,0.0001093142554486,-0.0295133047084231,0,34922719.2198879,3817.55104976551,0.438368206726112,0.0498874850118732,9147.937713114,0.0057668886044193,702.980938107095,24.9865341186523,3.53093759882422e-06,-278.015060268342,123.280532991196,1.06778821534384,9.87826260946902e-05,-0.0315596047491764,0,44898342.7200712,4435.17620118805,0.329037113780372,0.0592066256772457,10123.237653567,0.0091974981624521,696.020939720174,24.9865341186523,3.24114496054127e-06,-353.908952400088,145.488224258314,1.32451601693954,8.80545483242398e-05,-0.0289595411633586,0,54874018.6779542,4831.90692942316,0.264539356419528,0.056719112754956,11356.5967804155,0.0067813919372979,662.039545665207,24.9865341186523,3.16712657740713e-06,-411.437005780637,173.758037137452,,,,0,64851096.150659,,,,,,
1664.4866178,0.233181814566872,0.0003465392441459,-0.0038576010773637,0,4998212.80270202,1732.07688672903,1.41741950624745,-0.0374096325910694,2885.67605803054,0.005726591834288,916.995800738689,24.995719909668,7.29228034708132e-06,-51.807672358118,36.4307933961252,0.41155609205601,0.0001685147928749,-0.0071679865420321,0,14972996.7116165,2523.17143957501,0.942509540316449,-0.0039652020994488,5934.19712857025,0.0043971386334178,782.611148215458,24.995719909668,4.72259350429381e-06,-132.645957324654,70.6896506370044,0.641096735050559,0.0001323859649901,-0.0168200212637382,0,24948599.5827765,3302.8444309175,0.599146101218905,0.0162152738187909,7553.67081453668,0.0043940049635268,725.388128224388,24.995719909668,4.15642515859741e-06,-204.911900628358,103.670711218902,0.862963361365794,0.0001093381841058,-0.0291599128864192,0,34922718.7309938,3818.38665008643,0.438709410923393,0.049570426754149,9145.9356873153,0.0061289552601455,704.217141584094,24.995719909668,3.55486625599565e-06,-278.503954298794,124.116133312117,1.06746502891607,9.86925696933132e-05,-0.0325574867421575,0,44898342.3874459,4431.13278518724,0.328951499625777,0.0594201626846647,10132.4750496162,0.0089043950984287,696.675102692346,24.995719909668,3.15108855916423e-06,-354.241577640176,141.444808257513,1.3240913238691,8.83299156545535e-05,-0.0278235401899098,0,54874015.4218506,4847.01715383873,0.264689426011911,0.0563273729144511,11321.192741889,0.0084440971007449,667.278912423077,24.995719909668,3.44249390772082e-06,-414.693109415472,188.868261553024,,,,0,64851062.8327632,,,,,,
1669.6200292,0.233008250827835,0.0003464657196663,-0.0040938968753843,0,4998212.93635144,1731.70944203849,1.41768315478485,-0.0373903236222201,2886.28843558639,0.0058194203864423,914.630206037778,25.0058460235596,7.2187558674341e-06,-51.6740229399875,36.0633487055823,0.411794088006751,0.000168485301657,-0.0073598998980733,0,14972996.9789798,2522.7299127136,0.942387395649263,-0.0038620820918421,5935.23583460979,0.0043673531771937,781.03370476421,25.0058460235596,4.69310228642337e-06,-132.378594027832,70.2481237755946,0.640809104745002,0.0001324230316356,-0.0161977928549553,0,24948598.595698,3303.76906110335,0.599328191712307,0.0159848831930427,7551.55645999239,0.0035426102915377,728.882386097833,25.0058460235596,4.19349180415048e-06,-205.898979123682,104.595341404755,0.863274067745865,0.0001094086464419,-0.0295407516338086,0,34922718.8827532,3820.8474030334,0.438187018460655,0.0496536227712727,9140.04543992721,0.0057102903334675,703.833407211836,25.0058460235596,3.62532859205079e-06,-278.352194942534,126.576886259086,1.06743594962984,9.89495950123543e-05,-0.0319185753430327,0,44898341.5742,4442.67271549344,0.328908335762801,0.0589985722278323,10106.1555620834,0.0092486822718596,698.274486251672,25.0058460235596,3.40811387820532e-06,-355.054823517799,152.984738563711,1.32431252223388,8.79102928414668e-05,-0.0271609764371163,0,54874010.6842742,4823.99034864032,0.264496699495384,0.0566583847306493,11375.2322700523,0.0082002882607182,674.902103567801,25.0058460235596,3.02287109463415e-06,-419.430685833097,165.841456354617,,,,0,64851063.2624326,,,,,,
1674.6687701,0.233152363110264,0.0003464848965789,-0.0039560939950323,0,4998212.88496673,1731.80527452709,1.41736639195585,-0.0372545518449085,2886.12868807182,0.0057085604453977,915.539715384319,25.0042037963867,7.23793278003263e-06,-51.7254076488316,36.159181194186,0.411506446063586,0.0001685402645064,-0.0070776887859672,0,14972996.601823,2523.55280772559,0.942613365574926,-0.004037020173418,5933.30028838103,0.0044834191330291,783.2589295635,25.0042037963867,4.74806513582794e-06,-132.755750773475,71.0710187875879,0.641134080812748,0.0001324796466963,-0.0166981667450639,0,24948599.0409431,3305.1815865121,0.599379637819073,0.0159450449607531,7548.32930897178,0.0041275862476385,727.306218515709,25.0042037963867,4.25010686480869e-06,-205.453734043986,106.007866813499,0.862982038332784,0.000109476440489,-0.030018893280955,0,34922719.9945774,3823.21507720247,0.43838309500417,0.0494825385005009,9134.38540322222,0.0053787604264356,701.022080288402,25.0042037963867,3.69312263919999e-06,-277.240370735526,128.944560428158,1.06832113248671,9.84025757944879e-05,-0.0315711589272919,0,44898342.2596406,4418.11252725114,0.328321366878512,0.0598752106471241,10162.3356088613,0.0097986659468076,696.926453233013,25.0042037963867,2.86109466033895e-06,-354.369382999837,128.424550321408,1.3242280261972,8.79331927121593e-05,-0.0283594636689542,0,54874013.9274511,4825.24724157227,0.264662675093727,0.0565383223505177,11372.2698921373,0.0079884032725625,669.683537017757,25.0042037963867,3.04577096532661e-06,-416.187508881092,167.098349286566,,,,0,64851014.9485621,,,,,,
1679.7119092,0.232998175559702,0.0003463757533522,-0.0039984334573209,0,4998212.90930145,1731.25976187436,1.41732151408907,-0.0370701506691234,2887.03810911085,0.0054982019730086,915.108990982734,24.9873657226563,7.12878955339534e-06,-51.7010729368776,35.6136685414549,0.411735254147694,0.0001684727530938,-0.0073987399742109,0,14972996.9232904,2522.54201373281,0.942431627759241,-0.003835269741798,5935.67791607705,0.0048498210605998,781.362272147648,24.9873657226563,4.68055372323934e-06,-132.434283414856,70.0602247948054,0.64114174252092,0.0001324355580939,-0.0167708618172305,0,24948599.4694402,3304.08169439695,0.599486718085977,0.01593404065637,7550.84219368668,0.0041409186490497,725.789338695109,24.9873657226563,4.20601826241456e-06,-205.025236919522,104.907974698348,0.863147469924288,0.0001092295038099,-0.0286149377016581,0,34922718.1237636,3814.59117235504,0.438399901410871,0.049817977351085,9155.03563707014,0.0067625136259012,705.752566578346,24.9873657226563,3.44618596013524e-06,-279.11118452251,120.320655580727,1.06860056478143,9.85840782121025e-05,-0.0319665650226245,0,44898341.8008098,4426.26163968475,0.328830791565236,0.0594789683572707,10143.6258078968,0.0109256575199124,697.828820406894,24.9873657226563,3.04259707795358e-06,-354.828213766217,136.573662755014,1.32430145953936,8.80986251524451e-05,-0.0285305271096874,0,54874016.6425122,4834.32542279771,0.264555585095685,0.0563469646713388,11350.914935047,0.0073753424359397,665.314756970717,24.9873657226563,3.21120340561243e-06,-413.472447834909,176.176530512008,,,,0,64851094.3562216,,,,,,
1684.7517879,0.233208588474327,0.0003463937923552,-0.0039559366128382,0,4998212.84487742,1731.3499023358,1.41729012745831,-0.0370639994187189,2886.88776204869,0.0054438193316749,916.249296239857,25.0119438171387,7.14682855636759e-06,-51.7654969627038,35.7038090028991,0.411897764397358,0.000168467466544,-0.0072021186083927,0,14972996.6189735,2522.46280697154,0.942317961550019,-0.0037071788001599,5935.86417908378,0.0045384250925343,783.157741905562,25.0119438171387,4.67526717344709e-06,-132.738600322977,69.9810180335326,0.641206718728478,0.0001323489381826,-0.0165019669841719,0,24948598.5122072,3301.92052223502,0.599131038177403,0.0162039365732651,7555.78407905465,0.0044770403816371,729.177943728045,25.0119438171387,4.11939835111275e-06,-205.982469979674,102.746802536421,0.862662550968075,0.0001093360366846,-0.0292774544704877,0,34922719.01449,3818.31168729517,0.438425562819006,0.0496614656148112,9146.11531863411,0.0060706657601106,703.500301227719,25.0119438171387,3.55271883476567e-06,-278.220458112657,124.041170520855,1.06799278761888,9.84298369282562e-05,-0.0328588501423186,0,44898343.76878,4419.33665550981,0.328207748421389,0.0598297477472266,10159.5210477579,0.0095671373294471,693.958478925874,25.0119438171387,2.88835579410729e-06,-352.860243521631,129.648678580077,1.32431468770038,8.81347368419046e-05,-0.0271149837095643,0,54874012.5577039,4836.3066562326,0.264631600362803,0.0562478375739853,11346.2640932802,0.0074121650109165,671.887584843554,25.0119438171387,3.24731509507193e-06,-417.557256117463,178.157763946895,,,,0,64851098.6261337,,,,,,
1689.7989103,0.232930704984019,0.0003464793424853,-0.0040457258886588,0,4998212.89281609,1731.77751670477,1.41754161386931,-0.0372436797968882,2886.17495296202,0.0060621809571633,915.400781846233,25.0003986358643,7.23237868648069e-06,-51.7175582963973,36.131423371869,0.411679407640613,0.0001684655898247,-0.0073743341037818,0,14972996.756397,2522.43473001048,0.942488918448004,-0.0038399419654275,5935.93030505682,0.0046160903195718,782.346943022311,25.0003986358643,4.67339045411624e-06,-132.601176783442,69.9529410724745,0.641100857198985,0.0001324597712197,-0.0164032928637479,0,24948598.3957097,3304.68563574897,0.599315198951042,0.0159235030298376,7549.46192939631,0.004030382649524,729.590344870985,25.0003986358643,4.23023138824009e-06,-206.098967477679,105.511916050369,0.863036361317601,0.0001094411051016,-0.0287884657072684,0,34922718.0014745,3821.98085123533,0.438742749917822,0.0493243463022294,9137.33463373761,0.0061834670934181,706.061783243077,25.0003986358643,3.65778725180869e-06,-279.233473598957,127.710334461011,1.06800211858495,9.86579776035415e-05,-0.0315383677864321,0,44898342.4336822,4429.57966225835,0.328631244911049,0.0594258270025614,10136.0277626865,0.0097353688744435,696.584171348313,25.0003986358643,3.11649646939255e-06,-354.195341363549,139.891685328624,1.32455037611072,8.82053521343389e-05,-0.0286031817769771,0,54874014.8320477,4840.18180128571,0.26458407347668,0.0562349819885317,11337.1805202589,0.0076091962805534,668.227958845212,25.0003986358643,3.31793038750624e-06,-415.282912276685,182.032909,,,,0,64851084.0230554,,,,,,
1694.8436481,0.23311765498351,0.00034642840484,-0.0039714404170399,0,4998212.85695309,1731.52290708551,1.4175021497344,-0.0372149526561123,2886.59932623476,0.0056641127700149,916.035556863248,25.0160293579102,7.18144104121428e-06,-51.7534212917089,35.8768137526083,0.411681199860315,0.0001684791978928,-0.0071519997166891,0,14972996.3776204,2522.63841975338,0.942470383830396,-0.0038847890210571,5935.4508598518,0.0042283651671911,784.581725020707,25.0160293579102,4.68699852217364e-06,-132.97995339334,70.1566308153797,0.641193172053538,0.0001324008563211,-0.0165776742971328,0,24948598.8328389,3303.21584948185,0.599385035824053,0.015934943790746,7552.8212413828,0.0039708928348197,728.042907583863,25.0160293579102,4.17131648969225e-06,-205.661838300526,104.042129783252,0.863260799268458,0.0001094477092357,-0.0292381917618616,0,34922717.3818198,3822.21141772603,0.43853449597826,0.0493570411589926,9136.78328201859,0.0059225845399328,707.628624507678,25.0160293579102,3.66439138584218e-06,-279.85312833637,127.940900951715,1.0683549710386,9.85003827356803e-05,-0.0312325208920793,0,44898339.9379276,4422.50366808255,0.328637147088393,0.0593782135278446,10152.2448159764,0.0106876136867328,701.492488654206,25.0160293579102,2.95890160153132e-06,-356.691095925868,132.815691152819,1.32428384740911,8.81857279357002e-05,-0.027800836918404,0,54874013.6705411,4839.10484029023,0.264655105199851,0.0560190552404401,11339.7034124291,0.0075853164964178,670.096928653121,25.0160293579102,3.29830618886758e-06,-416.444418936968,180.955948004525,,,,0,64851103.7540905,,,,,,
1699.88106,0.233225464018243,0.0003464909240708,-0.0038567184713895,0,4998212.73625168,1731.83534968645,1.41752938584722,-0.0372936217455975,2886.07848151189,0.0058084101533121,918.171971752122,24.9984607696533,7.24396027195195e-06,-51.87412269786,36.1892563535464,0.411629065833067,0.0001684597608773,-0.0071024357045746,0,14972996.4321562,2522.34739857896,0.94250903322275,-0.0039088193815817,5936.13569668937,0.0045876649728102,784.25996406097,24.9984607696533,4.66756150675193e-06,-132.925417637452,69.8656096409591,0.641102978281322,0.0001324366616311,-0.0165597463825004,0,24948598.552785,3304.10910470685,0.599200385252843,0.0159684224903155,7550.77927579469,0.0039544175709579,729.03429818742,24.9984607696533,4.20712179965697e-06,-205.941892143339,104.935385008251,0.863118360164327,0.0001093866171359,-0.0295909549432371,0,34922719.215023,3820.07811612087,0.438473673288629,0.0494197005115811,9141.88614825646,0.0066619263455608,702.993239150303,24.9984607696533,3.60329928611416e-06,-278.01992508769,125.807599346554,1.06795169159296,9.84471204152957e-05,-0.030787431295481,0,44898338.0873386,4420.11209613088,0.328276029043349,0.0596683427313362,10157.7374308312,0.0094158631089137,705.131980397552,24.9984607696533,2.90563928114678e-06,-358.541684947908,130.424119201151,1.32423088996325,8.79834611707603e-05,-0.026488694484671,0,54874010.5142276,4828.00537336244,0.26451304647155,0.0562878407337553,11365.7724610217,0.007881952607973,675.175723954358,24.9984607696533,3.09603942392764e-06,-419.600732401013,169.856481076732,,,,0,64851062.3870764,,,,,,
1704.9301062,0.232833797847917,0.0003463978374326,-0.0038194152255869,0,4998212.7493087,1731.37008738894,1.41755956411958,-0.0371694932918404,2886.85405027786,0.0062627567432689,917.940862670727,24.9980163574219,7.15087363379116e-06,-51.8610656876117,35.7239940560364,0.41163050388959,0.0001684756958188,-0.0074312172480756,0,14972996.7630519,2522.58604814785,0.942457728038351,-0.003858247224918,5935.57423900187,0.0047477815285585,782.307678971998,24.9980163574219,4.68349644816961e-06,-132.594521859661,70.1042592098488,0.641128127798029,0.0001323598305939,-0.0165654758739561,0,24948598.3492827,3302.19225106674,0.599266377968763,0.0161119969348943,7555.16228385046,0.0038846444799072,729.754696544409,24.9980163574219,4.1302907624138e-06,-206.14539450407,103.018531368139,0.862916359611187,0.0001093042626707,-0.0299115312396899,0,34922719.6131739,3817.20211777544,0.438472668201527,0.0495099293102628,9148.77403283163,0.006140779989791,701.986486352448,24.9980163574219,3.52094482089334e-06,-277.62177426368,122.931601001126,1.0678114562852,9.84117913738878e-05,-0.0311291394753426,0,44898341.0025602,4418.52616777762,0.328305016191238,0.059543188721635,10161.3839768528,0.0094116894387894,699.398711350063,24.9980163574219,2.87031023973888e-06,-355.626463398337,128.838190847893,1.32440740833325,8.78256565676009e-05,-0.028068473656161,0,54874014.5410721,4819.34635556974,0.264152359890649,0.0564233009806648,11386.1944115417,0.0078882364940515,668.696165038713,24.9980163574219,2.93823482076826e-06,-415.573887877166,161.197463284035,,,,0,64851081.8233579,,,,,,
